AppID,Name,Genres,Categories,Tags,Rating
2460490,Quantum: Recharged,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen","Action, Shooter, Arcade, 2D, Controller",30
1159880,Quantumleaper,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats","Puzzle-Platformer, Action-Adventure, Exploration, 2.5D, Sci-fi",30
3175190,QuantumPulse 2A,"Indie, Simulation","Single-player, Steam Achievements, Custom Volume Controls, Keyboard Only Option, Playable without Timed Input",,0
2089590,QuantumVR,"Free To Play, Indie","Single-player, Multi-player, Co-op, Online Co-op, Tracked Controller Support",,0
37800,Quantz,"Indie, Casual","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards","Indie, Casual, Puzzle",31
1824010,QuaQua,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op","Casual, Puzzle, Score Attack, Local Multiplayer, Strategy",30
436940,Quar: Battle for Gate 18,"Action, Strategy","Single-player, Tracked Controller Support, VR Only, VR Support, Family Sharing","Strategy, Action, VR, Indie",31
489370,Quarantine,"RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Family Sharing","Strategy, Outbreak Sim, Simulation, Survival, Turn-Based Strategy",34
853500,Quarantine Circular,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Commentary available, Family Sharing","Visual Novel, Choose Your Own Adventure, Text-Based, Aliens, Diplomacy",37
3897610,Quarantine City,"Action, Adventure, Indie","Single-player, Captions available, Family Sharing",,0
3502100,Quarantine Quest,"Action, Casual, Indie, Simulation","Single-player, Family Sharing",,0
1594830,Quarantine Run,"Action, Adventure, Casual","Single-player, Multi-player, Family Sharing","Post-apocalyptic, Runner, Singleplayer, PvE, Sports",30
1414990,Quarantine simulator,"Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","Simulation, Life Sim, Management, Casual, Survival",30
2492490,Quarantine Town,Action,"Single-player, Family Sharing","Exploration, FPS, Action, PvE, Shooter",30
3964600,Quarantine Zombies,"Action, Adventure, Casual, Simulation","Single-player, Family Sharing",,0
3419520,Quarantine Zone: The Last Check,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0
3494970,Quarantine Zone: The Last Check Playtest,,,,0
2507780,Quarantine-Z: Survival,Action,"Single-player, Family Sharing","Survival, Post-apocalyptic, Crafting, Zombies, Action",30
1502950,Quarantine: Global Pandemic,"Simulation, Strategy","Single-player, Family Sharing","Simulation, Strategy, Immersive Sim, Political Sim, Diplomacy",30
1835840,Quarantineer,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Family Sharing","Dystopian, Survival, Post-apocalyptic, Simulation, City Builder",35
3870310,Quarion,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Keyboard Only Option",,0
2914130,Quarrel Hill,"Action, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen","Action, Casual, Strategy, Arcade, Clicker",30
1254110,Quarres,"Casual, Free To Play",Single-player,"Free to Play, Casual, Puzzle, Relaxing, 2D",30
1301500,Quarry Simulator 2021,"Action, Adventure, Indie, Massively Multiplayer, Racing","Single-player, Family Sharing","Strategy, Mining, Resource Management, Simulation, Indie",30
2429870,Quarta Amethyst,"Indie, RPG","Single-player, Steam Cloud, Family Sharing","RPG, JRPG, Anime, 2D, Singleplayer",31
3876700,Quarter Five,"Casual, Indie","Single-player, Family Sharing",,0
1248370,Quarter Horse Racing,"Casual, Indie, Racing, RPG, Simulation","Single-player, Partial Controller Support, Family Sharing","Strategy, Racing, Sports, RPG, 2D",30
482210,Quarterback SNAP,"Action, Casual, Simulation, Sports","Single-player, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing","Casual, Action, Simulation, Sports, VR",30
3379770,Quartermain and the Cult of Cthulhu,"Action, Adventure","Single-player, Steam Cloud, Family Sharing","Boomer Shooter, FPS, Shooter, Action-Adventure, First-Person",31
3673980,Quartermaster,"Action, Strategy, Free To Play","Single-player, Multi-player, Co-op, Online Co-op, Custom Volume Controls",,0
2134060,Quarterstaff,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Adjustable Text Size, Camera Comfort, Color Alternatives","Singleplayer, Turn-Based Strategy, Action, Fantasy, Martial Arts",30
2213790,Quarterstaff Playtest,,,,0
1307960,Quartet,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Mouse Only Option",,0
3898880,"Quartet: Heels, Magic, Yoga & The Case","Casual, Simulation","Single-player, Family Sharing",,0
937710,Quartz,"Design & Illustration, Early Access","Steam Achievements, Tracked Controller Support, VR Only","Design & Illustration, Early Access, VR, Simulation, Hand-drawn",30
3861820,Quase Rosa,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Keyboard Only Option",,0
1096600,Quash,Sports,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements","Sports, VR, Arcade, Physics, Singleplayer",30
4360820,Quasicrystals,"Casual, Indie, Strategy","Single-player, Playable without Timed Input, Family Sharing",,0
2059170,Quasimorph,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Full controller support, Steam Workshop, Steam Cloud, Family Sharing","Early Access, Extraction Shooter, Simulation, Turn-Based, Rogue-like",61
3708640,Quaso Studio : The Liven Collection,Indie,"Single-player, Steam Achievements, Full controller support, Family Sharing",,0
1151550,Quaterneon,"Adventure, Casual, Indie, Racing, Simulation","Single-player, Family Sharing",,0
888140,Quatris,Indie,"Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards","Casual, Arcade, 2D, Cartoony, Colorful",30
415980,Quatro Luzes,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Indie, 3D Platformer, Female Protagonist",30
2158270,Quatro!,"Casual, Free To Play","Multi-player, PvP, Online PvP, Steam Achievements, Full controller support","Casual, Strategy, Board Game, Tabletop, 3D",34
421870,Quatros Origins,"Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support","Casual, Indie, Puzzle",30
3620600,QuattroMan,"Adventure, Indie, Free To Play",Single-player,,0
3238900,QuattroPanicu,"Action, Casual, Indie","Single-player, Partial Controller Support, Family Sharing",,0
980610,Quaver,"Casual, Indie, Free To Play","Single-player, Multi-player, PvP, Online PvP, Co-op","Rhythm, Free to Play, Music, Indie, Casual",82
1301580,Qube Qross,"Indie, Strategy","Single-player, Full controller support, Family Sharing","Puzzle, Voxel, Minimalist, Indie, Level Editor",30
1029790,Qubes,"Casual, Early Access","Multi-player, PvP, Online PvP, Family Sharing","Early Access, Casual",30
3135350,Qubicks,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0
454550,Qubicle Voxel Editor,"Animation & Modeling, Design & Illustration",,"Design & Illustration, Animation & Modeling, Software, Voxel",31
1559340,Qubie: Invader of Worlds,"Action, Adventure, Casual, Indie, Strategy",Single-player,,0
797060,Qubika,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing","Casual, Indie, Simulation, Puzzle",30
2202070,Qublyne Dungeons,"Action, Casual, Indie","Single-player, Partial Controller Support, Family Sharing",,0
1287090,qubo,Indie,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Exploration, Puzzle, Minimalist, Grid-Based Movement, Indie",30
3856500,Qubx 2,"Casual, Early Access","Single-player, Steam Achievements, Full controller support, Stats, Steam Leaderboards",,0
4015140,Qubx 2 Playtest,,,,0
2447920,Quebec Mortis,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing","Survival Horror, Pixel Graphics, Top-Down Shooter, Adventure, Action",30
4038820,Queen Annes Lace,"Adventure, Casual, Indie, Free To Play",Single-player,,0
3229310,Queen Ant Perfume -The Mad Love of Jack the Ripper-,Adventure,"Single-player, Family Sharing","Adventure, Choose Your Own Adventure, 2D, Anime, 1990s",30
362020,Queen At Arms,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Family Sharing","Adventure, Indie, Casual, RPG, Otome",30
2078290,Queen Beast,"Adventure, Casual, Indie, Free To Play","Single-player, Steam Achievements, Steam Cloud",,0
3434050,Queen Naejas Desires,RPG,"Single-player, Family Sharing","Exploration, Medical Sim, Tactical RPG, 2D Platformer, Interactive Fiction",30
2383650,Queen of Dark,"Adventure, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support","Souls-like, Difficult, Adventure, Action RPG, Action-Adventure",30
1686880,Queen of Honor,"Adventure, Casual, Indie, Simulation","Single-player, Family Sharing","Casual, Adventure, Simulation, Platformer, Indie",30
2434490,Queen of Moths,"Adventure, Indie","Single-player, Family Sharing","Adventure, Interactive Fiction, Visual Novel, Point & Click, Psychedelic",30
575580,Queen of Seas,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","Adventure, Indie, Casual, Pixel Graphics, 2D",32
858870,Queen of Seas 2,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","Adventure, Indie, Platformer, Pixel Graphics, Great Soundtrack",31
1740950,Queen of Succubus,RPG,"Single-player, Family Sharing",,0
3862660,Queen of the fallen land,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0
1885030,Queen of the flies 蝇后,"Action, Casual, Indie","Single-player, Family Sharing","Casual, Action, Interactive Fiction, Point & Click, Clicker",35
2946810,Queen Of The Hill,"Action, Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing",,0
2972920,Queen Of The Hill Playtest,,,,0
2375190,Queen of the Otaku: THERE CAN ONLY BE ONE,Adventure,"Single-player, Steam Cloud, Family Sharing","Adventure, Visual Novel, 2D, Anime, Text-Based",31
524200,Queen Of Thieves,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","Indie, RPG, Visual Novel, Female Protagonist, Otome",30
1692900,Queen of Tower Defense,"Action, Casual, Strategy","Single-player, Family Sharing","3D, Casual, Strategy, Tower Defense, 3D Platformer",30
3382070,Queen of treasure isle,"Action, Indie, Early Access","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0
1714280,Queen of Zarkov,"Action, Indie","Single-player, Family Sharing","Looter Shooter, Action Roguelike, Third-Person Shooter, Zombies, Survival Horror",30
3097380,Queen Slayer,"Indie, RPG, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Early Access, Turn-Based Combat, Dungeon Crawler, Dark Fantasy, 2D",30
1693480,Queenchantment,"Action, Adventure, Indie, Strategy, Early Access","Single-player, Family Sharing","Strategy, Tower Defense, Pixel Graphics, Adventure, Action",30
3155960,Queendom,Strategy,"Single-player, Multi-player, PvP, Online PvP, Family Sharing",,0
540410,Queendoom,Action,"Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud","Action, Indie, Fantasy, Archery, Demons",31
1350250,Queens Brothel,"Action, Adventure, Casual, Indie, RPG","Single-player, Family Sharing",,0
3519780,Queens Cards,"Casual, Indie, Strategy","Single-player, Family Sharing",,0
3470170,Queens Casino,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0
2807610,Queens Climax,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Family Sharing",,0
1289440,Queens Coast Casino - Uncut,Casual,"Single-player, Partial Controller Support, Family Sharing",,0
1358650,Queens Conquest,"Action, Indie, Early Access","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen","2D Fighter, Hack and Slash, PvP, Fighting, e-sports",30
2639600,Queens Garden,"Casual, Indie","Single-player, Full controller support, Steam Cloud, Family Sharing","Match 3, Casual, Puzzle, Female Protagonist, 2D",30
1386210,Queens Garden 2,Casual,"Single-player, Family Sharing","Casual, Match 3, Hand-drawn, Family Friendly, Building",30
3049410,Queens Garden : French Splendor,Casual,"Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing","Match 3, Casual, Puzzle, Female Protagonist, 2D",30
2639620,Queens Garden Christmas,"Casual, Indie","Single-player, Steam Cloud, Family Sharing",,0
726100,Queens Garden: Halloween,"Casual, Indie","Single-player, Steam Cloud, Family Sharing",,0
1285580,Queens Garden: Sakura Season,"Action, Adventure, Casual, Indie, Strategy","Single-player, Family Sharing","Action, Adventure, Indie, Casual, Strategy",30
1841360,Queens Loyalty,"Action, Adventure","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0
558790,Queens Quest 2: Stories of Forgotten Past,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Casual, Hidden Object, Fantasy, Female Protagonist",35
589690,Queens Quest 3: The End of Dawn,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Casual, Adventure, Hidden Object, Puzzle, Point & Click",33
814030,Queens Quest 4: Sacred Truce,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Casual, Hidden Object, Puzzle, Singleplayer",32
1089660,Queens Quest 5: Symphony of Death,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Casual, Hidden Object, Fantasy, 2D",32
390200,Queens Quest: Tower of Darkness,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Casual, Hidden Object, Point & Click, Female Protagonist",33
770870,Queens Tales: Sins of the Past Collectors Edition,"Adventure, Casual","Single-player, Family Sharing","Adventure, Casual, Hidden Object",30
605790,Queens Tales: The Beast and the Nightingale Collectors Edition,"Adventure, Casual","Single-player, Family Sharing","Adventure, Casual, Hidden Object",30
3628990,Queens Vanguard Playtest,,,,0
1947750,Queens Wish 2: The Tormentor,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, RPG, Strategy, Party-Based RPG, CRPG",32
1058130,Queens Wish: The Conqueror,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Indie, Adventure, Strategy, Turn-Based",36
1175050,Queeny Army,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen","Action, Indie, Violent, Nudity, Adventure",30
1587800,Queer and Chill,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Casual, Puzzle, 2D, LGBTQ+, Pixel Graphics",30
1711420,Queer Man Peering Into A Rock Pool.jpg,RPG,"Single-player, Full controller support, Family Sharing","Walking Simulator, LGBTQ+, Surreal, Transhumanism, Atmospheric",32
1296300,Queer Quest: All in a Gays Work,"Adventure, Indie","Single-player, Family Sharing",,0
1307860,Queerskins: a love story,Indie,"Single-player, Tracked Controller Support, VR Only, Captions available, Family Sharing","Indie, Experimental, Interactive Fiction, Visual Novel, 360 Video",30
344480,Quell,Indie,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Indie, Puzzle, Casual, Relaxing, Minimalist",39
534230,Quell 4D,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards","Indie, Action, VR, FPS, Shooter",32
348440,Quell Memento,Indie,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Indie, Puzzle, Great Soundtrack, Casual, Relaxing",34
348430,Quell Reflect,Indie,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Indie, Puzzle, Relaxing, Casual, Great Soundtrack",34
490100,Quell Zen,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Indie, Casual, Relaxing, Minimalist, Logic",31
877440,Quench,"Casual, Indie, Simulation","Single-player, Full controller support, Steam Cloud, Family Sharing","Indie, Casual, Simulation, Nature, Puzzle",30
2149690,QuentBlast,"Action, Indie, RPG, Sports",Single-player,,0
512790,Quern - Undying Thoughts,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support","Adventure, Puzzle, Mystery, Atmospheric, Exploration",63
3033880,Quescaper,"Action, Adventure, Casual","Single-player, Family Sharing","Exploration, Casual, Arcade, Underground, Adventure",30
3962760,Quess,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Partial Controller Support",,0
3548390,Quest & Quarrel,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op",,0
3874970,Quest &amp; Rest: Inn Simulator Playtest,,,,0
1323410,Quest 4 Papa: Reloaded,"Action, Free To Play","Single-player, Full controller support","Free to Play, Action, Top-Down Shooter, Singleplayer, Top-Down",32
2252980,Quest Action 3D,"Action, Adventure, Casual, Simulation","Single-player, Family Sharing",,0
2499480,Quest Arrest,"Adventure, RPG","Single-player, Full controller support, Captions available, Family Sharing",,0
2873410,Quest Eternal,"Action, Indie, Early Access","Single-player, Family Sharing","Action, 2D Platformer, Platformer, Side Scroller, 2D",30
1862100,Quest for Cathay Kingdom Mah Jong,Casual,"Single-player, Steam Achievements, Family Sharing","Casual, Puzzle, Solitaire, Match 3, Historical",30
1553170,Quest for Cathrinite,"Action, Adventure, Indie","Single-player, Steam Cloud, Family Sharing","Action, Hack and Slash, Action Roguelike, Souls-like, Adventure",30
1147020,Quest for Conquest,"Adventure, Casual, Indie",Single-player,"Indie, Casual, Adventure",30
502750,Quest for Glory 1-5,Adventure,"Single-player, Family Sharing","Adventure, 1990s, Classic, Point & Click, Great Soundtrack",39
264560,Quest for Infamy,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","Adventure, RPG, Indie, Point & Click, Comedy",34
1401070,Quest for Runia,"Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","Singleplayer, VR, Casual, Match 3, Family Friendly",30
2381160,Quest for the Golden Candelabra,"RPG, Strategy","Single-player, Steam Achievements, Steam Cloud",,0
996160,Quest for the Golden Duck,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op","Action, Adventure, Indie, Local Co-Op, 4 Player Local",30
1076830,Quest For Wartorn Brotherhood,"Adventure, Casual, Indie, Strategy","Single-player, Partial Controller Support, Family Sharing","Casual, Adventure, Strategy, Indie",30
2557990,Quest Girl Test,,,,0
2604920,Quest Giver,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Adjustable Text Size, Camera Comfort","Funny, Story Rich, Adventure, Choices Matter, Multiple Endings",31
487000,Quest Hunter,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op","Character Customization, Isometric, Cartoon, Exploration, Party-Based RPG",52
2094070,Quest Master,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op","Early Access, Action-Adventure, Level Editor, Dungeon Crawler, Pixel Graphics",36
2253160,Quest Masters Realm,"Action, Adventure, Indie, Massively Multiplayer, RPG","Multi-player, MMO","Early Access, Action, Adventure, RPG, Action RPG",30
2292170,Quest Masters Realm Playtest,,,,0
270050,Quest of Dungeons,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Custom Volume Controls","Traditional Roguelike, Turn-Based Tactics, Dungeon Crawler, Casual, Exploration",39
1765700,Quest Of Graal,"Action, Casual, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen","Multiplayer, Party Game, Racing, Local Multiplayer, 4 Player Local",31
3543560,Quest of Legend,"Adventure, Casual, Indie, RPG","Single-player, Family Sharing",,0
2979690,Quest Of Peril,"Adventure, Indie, Strategy, Free To Play",Single-player,"Strategy, Dungeon Crawler, Adventure, Rogue-like, Turn-Based Combat",30
3185230,Quest of the Hero,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Family Sharing",,0
683870,Quest of Vidhuraa,"Action, Adventure, Indie","Single-player, Full controller support, Family Sharing","Action, Adventure, Indie, Platformer, Great Soundtrack",30
1723570,Quest of Wizard,"Action, Adventure, Indie","Single-player, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Partial Controller Support","Action, Platformer, Arcade, 2D Platformer, 2D",30
2543970,Quest Party Life,"Adventure, Simulation","Single-player, Family Sharing",,0
1965060,Quest room,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Horror, Supernatural, Mystery, Psychological Horror, Demons",31
950360,Quest room: Hanon,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing","Indie, Adventure, Singleplayer, Puzzle, Point & Click",32
1234550,Quest Rooms,"Action, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op","Action, Early Access, Indie, Co-op, Puzzle",31
1070840,QUEST TOGETHER,"Action, Adventure, Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op","VR, MMORPG, Turn-Based Combat, JRPG, Anime",31
1486700,Quest Together Playtest,,VR Only,,0
1891210,Quest: Escape Dungeon,Adventure,"Single-player, Steam Achievements, Family Sharing","Adventure, Point & Click, Exploration, Hidden Object, Logic",31
1416450,Quest: Escape Room,Adventure,"Single-player, Family Sharing","Adventure, Puzzle, Casual, Point & Click, JRPG",31
1464910,Quest: Escape Room 2,Adventure,"Single-player, Steam Achievements, Family Sharing","Adventure, Puzzle, Casual, Exploration, Point & Click",31
1543210,Quest: Escape Room 3,Adventure,"Single-player, Steam Achievements, Family Sharing","Adventure, Point & Click, Puzzle, Walking Simulator, Exploration",31
1081590,Quest? Quest!,"Adventure, Indie, RPG","Single-player, Family Sharing","RPG, Indie, Adventure, Story Rich, Funny",31
3206770,Questboard,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Camera Comfort, Color Alternatives","Adventure, RPG, Point & Click, Tabletop, Visual Novel",30
1754460,QUESTER,"Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Family Sharing","RPG, Exploration, Hack and Slash, Party-Based RPG, JRPG",33
1406490,Quester,"Action, Indie","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls","Action Roguelike, Rogue-lite, Hack and Slash, Perma Death, Rogue-like",30
2731640,QUESTER | OSAKA,"Indie, RPG","Single-player, Full controller support, Family Sharing","Exploration, Dungeon Crawler, Hack and Slash, Turn-Based, Party-Based RPG",31
320610,Questerium: Sinister Trinity HD Collectors Edition,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Adventure, Casual, Hidden Object, Puzzle, Point & Click",34
832020,Questery,"Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Stats, Family Sharing","Indie, Adventure, Early Access, Controller, Escape Room",30
357910,QuestEvent,"Action, Adventure, Casual, Indie, RPG","Single-player, Family Sharing","RPG, Indie, Casual, Adventure, Strategy",30
1226070,Questinarium,"Casual, Free To Play, Indie","Single-player, Steam Workshop","Free to Play, Indie, Casual, Level Editor, Puzzle",30
2301150,Question Mark,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","Adventure, Action, Casual, Strategy, Simulation",30
3018730,Question Mark 2,"Action, Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0
3530200,QuestionBank,"Casual, Indie, Simulation, Strategy, Free To Play","Single-player, Steam Achievements, Steam Cloud",,0
3530970,QuestionBank Playtest,,,,0
816400,Questlike,"Action, Adventure, Indie, RPG","Single-player, Family Sharing","Action, Adventure, Indie, RPG",30
1686520,QuestNotes,"Free To Play, Massively Multiplayer, RPG, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP","Early Access, RPG, Character Customization, Level Editor, Online Co-Op",30
675990,Questr,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Choose Your Own Adventure, Dungeon Crawler, Character Action Game, Card Game, Diplomacy",30
374420,Questria: Rise of the Robot Skullfaces,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Full controller support","Action, Adventure, Indie",30
286120,QuestRun,RPG,"Single-player, Steam Achievements, Stats, Family Sharing","RPG, Indie, Casual, Singleplayer, Turn-Based",36
2929300,QUESTSCAPE: Survival,"Action, Adventure, Indie, RPG","Single-player, Family Sharing","Survival, Medieval, RPG, Crafting, Base-Building",30
3498550,Questwood,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen",,0
3562220,Questy Chess,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Stats, Steam Leaderboards",,0
3685920,Quetzal - Card Battle TCG,"Indie, Strategy, Free To Play","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer",,0
3358200,Quetzal Playtest,,,,0
1953670,Quetzals Call,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Precision Platformer, 2D Platformer, Souls-like, Difficult, Pixel Graphics",31
3941130,Queue Queen,"Casual, Indie","Single-player, Camera Comfort, Custom Volume Controls, Mouse Only Option, Playable without Timed Input",,0
1780880,Queue Simulator,"Casual, Indie, Massively Multiplayer, RPG, Simulation","Single-player, Steam Achievements, Family Sharing","Simulation, Puzzle, MMORPG, 2D, Immersive Sim",30
3585740,Quibi,"Action, Adventure, Casual, Indie","Single-player, Steam Cloud, Family Sharing",,0
840380,Quible Sphere,"Casual, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Workshop, Custom Volume Controls","Precision Platformer, Collectathon, Retro, Level Editor, Racing",30
1216600,QUICAL,"Action, Casual, Indie","Multi-player, PvP, Online PvP, Family Sharing","Action, Indie, Casual, Battle Royale, FPS",30
3763560,Quichotte’s Never-Ending Watch - A Lofi Companion,Casual,"Single-player, Custom Volume Controls, Family Sharing",,0
4074990,Quick Break Pool,Sports,"Single-player, Multi-player, PvP, LAN PvP, Shared/Split Screen PvP",,0
3365730,Quick coin run away,"Casual, Indie, Simulation","Single-player, Family Sharing",,0
522250,Quick Draw,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements","Action, VR",30
1549130,Quick Packer 2,"Action, Simulation","Single-player, Family Sharing","Physics, Simulation, Singleplayer, Funny, Puzzle",30
2082720,Quick Pleasure,"Adventure, Casual, Simulation","Single-player, Family Sharing",,0
2787920,Quick Quest,Adventure,"Single-player, Full controller support, Family Sharing","Adventure, Action-Adventure, 2D Platformer, Pixel Graphics, Fantasy",31
1512300,Quick Race,"Action, Indie, Racing, Sports","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen","Racing, Action, Sports, Colorful, Automobile Sim",30
1446980,Quick Square,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing","Casual, Adventure, Puzzle, Arcade, Platformer",30
2051530,Quick Tower Defence Ultimate,Strategy,"Single-player, Steam Achievements, Family Sharing","Strategy, Tower Defense, PvE, Level Editor, Top-Down",30
3827150,Quick Translate Engine,"Utilities, Early Access","Color Alternatives, Playable without Timed Input, Steam Cloud",,0
1247250,Quick Trivia,Casual,"Multi-player, Co-op, Online Co-op, Family Sharing","Casual, Trivia, Online Co-Op, Multiplayer, Word Game",30
1908850,Quick Words,"Casual, Indie","Single-player, Family Sharing","Word Game, Casual, Relaxing, Typing, Puzzle",30
3033130,QuickCalculation,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0
2482630,Quickclaw,"Action, Adventure, Casual, Indie","Single-player, Full controller support, Family Sharing","Singleplayer, Hand-drawn, Metroidvania, Female Protagonist, 1990s",30
