AppID,Name,Genres,Categories,Tags,Rating
396860,Over The Hills And Far Away,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Casual, Indie, Visual Novel, Historical, Great Soundtrack",34
1546920,Overboard!,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","Adventure, Interactive Fiction, Detective, Puzzle, Choose Your Own Adventure",40
293180,Overcast - Walden and the Werewolf,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","Horror, Indie, Adventure, Action, First-Person",45
745560,Overclocked,"Action, Indie, Free To Play","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Action, Free to Play, Indie, Platformer, Difficult",36
448510,Overcooked,"Action, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op","Local Co-Op, Multiplayer, Local Multiplayer, Co-op, Casual",80
728880,Overcooked! 2,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP","Multiplayer, Online Co-Op, Local Co-Op, Co-op, Casual",88
1243830,Overcooked! All You Can Eat,"Casual, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP","Multiplayer, Online Co-Op, Local Co-Op, Cooking, Casual",59
726110,Overcrowd: A Commute Em Up,Simulation,"Single-player, Steam Achievements, Family Sharing","Management, City Builder, Building, Strategy, Simulation",49
1273440,OverDrift Festival,"Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP","Racing, Simulation, Automobile Sim, Open World, Realistic",44
919370,Overdungeon,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing","Strategy, Indie, Roguelike Deckbuilder, RPG, Casual",55
402310,Overfall,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Strategy RPG, Exploration, Survival, Rogue-lite, Turn-Based Combat",34
25000,Overgrowth,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op","Action, Parkour, Indie, Martial Arts, Sandbox",67
355680,Overland,Strategy,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Strategy, Post-apocalyptic, Turn-Based, Survival, Procedural Generation",36
448850,Overload,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements","Action, 6DOF, FPS, Sci-fi, VR",56
450220,Overload Playable Teaser 3.0,Action,"Single-player, Full controller support, VR Supported","Action, 6DOF, Free to Play, Multiplayer, First-Person",42
720660,Overloop,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Puzzle, Action, Adventure, 2D, Pixel Graphics",34
12810,Overlord II,RPG,"Single-player, Family Sharing","RPG, Villain Protagonist, Fantasy, Singleplayer, Dark Fantasy",66
1782150,OVERLORD: ESCAPE FROM NAZARICK,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Metroidvania, Anime, Female Protagonist, Action-Adventure",35
11450,Overlord™,RPG,"Single-player, Partial Controller Support, Family Sharing","Villain Protagonist, Hack and Slash, Dark Fantasy, Puzzle, RTS",73
12710,Overlord™: Raising Hell,RPG,"Single-player, Partial Controller Support, Family Sharing","RPG, Action, Villain Protagonist, Dark Fantasy, Third Person",58
1008580,Overstep,"Action, Free To Play, Indie, Early Access","Multi-player, PvP, Online PvP, In-App Purchases","Free to Play, Action, Early Access, Parkour, Indie",36
1133500,Overthrown,"Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Full controller support","Early Access, City Builder, Building, Sandbox, Management",33
343100,Overture,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available","Action Roguelike, Indie, RPG, Action, Pixel Graphics",43
785880,OVERWHELM,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op","Indie, Action, Platformer, Pixel Graphics, Difficult",34
597700,OVIVO,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","Platformer, Minimalist, Difficult, Dark, Physics",38
1009850,OVR Advanced Settings,Utilities,"Tracked Controller Support, VR Only","VR, Utilities, Software, Indie",68
1068820,OVR Toolkit - Desktop Overlay,Utilities,"Tracked Controller Support, VR Only, Steam Workshop, Partial Controller Support","Utilities, VR, Software",59
586210,OVRdrop,Utilities,"Tracked Controller Support, VR Only","Utilities, VR",35
115800,Owlboy,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Pixel Graphics, Adventure, Indie, Platformer, Metroidvania",66
388880,Oxenfree,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available","Story Rich, Choices Matter, Atmospheric, Supernatural, Female Protagonist",79
1574310,OXENFREE II: Lost Signals,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Thriller, Supernatural, Adventure, Mystery, Story Rich",53
1819180,Oxide Room 104,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Horror, Gore, First-Person, Survival Horror, Atmospheric",33
1105110,OXXO,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Casual, Indie, Puzzle, Minimalist",35
2061430,Oxygen,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Strategy, City Builder, Base-Building, Simulation, Survival",39
457140,Oxygen Not Included,"Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","Colony Sim, Base-Building, Survival, Resource Management, Building",95
2061440,Oxygen: First Breath,"Indie, Simulation, Strategy, Free To Play","Single-player, Steam Achievements, Steam Cloud","Strategy, Base-Building, City Builder, Simulation, Survival",51
2227450,Oyabu Clinic Deathcare Corporation,"Indie, RPG, Simulation","Single-player, Partial Controller Support, Steam Cloud, Family Sharing","Medical Sim, Dark Comedy, Turn-Based Tactics, JRPG, RPG",34
303290,OZMAFIA!!,Adventure,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","Otome, Visual Novel, Female Protagonist, Romance, Anime",40
1768280,Ozymandias: Bronze Age Empire Sim,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer","Grand Strategy, Turn-Based Strategy, 4X, Historical, Strategy",49
427880,P.A.M.E.L.A.®,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","Survival, Indie, Sci-fi, Action, Open World",37
455400,PAC-MAN 256,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op","Action, Arcade, Retro, Casual, Multiplayer",56
1665130,PAC-MAN MUSEUM+,"Action, Casual","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud","Casual, Action, Arcade, Puzzle, Third Person",39
1859470,PAC-MAN WORLD Re-PAC,"Action, Adventure, Casual","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","3D Platformer, Family Friendly, 1990s, Cute, 3D",50
441380,PAC-MAN™ CHAMPIONSHIP EDITION 2,Casual,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards","Casual, Arcade, Classic, Great Soundtrack, Retro",47
236450,PAC-MAN™ Championship Edition DX+,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Arcade, Retro, Classic, Action, Score Attack",77
389670,Pacer,"Action, Indie, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements","Fast-Paced, Combat Racing, Futuristic, Sports, Sci-fi",39
1458140,Pacific Drive,"Action, Adventure, Indie, Racing, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats","Driving, Survival, Story Rich, Exploration, Survival Horror",77
967050,Pacify,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op","Horror, Online Co-Op, Multiplayer, Psychological Horror, Co-op",83
496250,Paddle Up,"Indie, Sports, Early Access","Single-player, Multi-player, PvP, Online PvP, Steam Achievements","Sports, VR, Indie, Early Access",34
1059430,PAGAN PEAK VR,Adventure,"Single-player, Tracked Controller Support, VR Only, Family Sharing","Adventure, VR, Horror, Escape Room, Thriller",33
992640,Pagan: Absent Gods,"Action, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","Hack and Slash, RPG, Action RPG, Loot, Action",40
986680,PAGUI打鬼,"Action, Adventure, Casual, Indie, RPG","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen","Action, Adventure, RPG, Indie, Horror",45
214870,Painkiller Hell & Damnation,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements","Action, FPS, Gore, Co-op, Horror",58
3270,Painkiller Overdose,Action,"Single-player, Multi-player, Family Sharing","Action, FPS, Gore, Violent, Shooter",41
65560,Painkiller Redemption,Action,"Single-player, Family Sharing","Action, Shooter, Gore, Violent, FPS",33
39530,Painkiller: Black Edition,Action,Family Sharing,"Gore, Action, FPS, Classic, Shooter",54
1554400,Paint Chips,"Action, Indie","Multi-player, PvP, Online PvP, Co-op, Online Co-op","Action, Shooter, Arena Shooter, Top-Down Shooter, Twin Stick Shooter",34
1630590,Paint Drying Simulator,Simulation,"Single-player, Steam Achievements, Family Sharing","Simulation, Utilities, Idler, Realistic, Comedy",36
385250,Paint it Back,Casual,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop","Puzzle, Casual, Indie, Singleplayer, Logic",40
337320,Paint the Town Red,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer","Gore, Blood, Action, Violent, Multiplayer",90
1190150,Paint Warfare,"Action, Casual, Indie, Massively Multiplayer, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op","FPS, Arena Shooter, Multiplayer, Free to Play, Fast-Paced",50
384550,Painters Guild,"Casual, Indie, Simulation, Strategy","Single-player, Family Sharing","Simulation, Indie, Casual, Strategy, Management",36
292780,Pajama Sam 2: Thunder And Lightning Arent So Frightening,"Adventure, Casual","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Casual, Point & Click, Family Friendly, Nostalgia",37
292800,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,"Adventure, Casual","Single-player, Steam Cloud, Family Sharing","Adventure, Casual, Point & Click, Family Friendly, Nostalgia",38
283960,Pajama Sam: No Need to Hide When Its Dark Outside,"Adventure, Casual","Single-player, Steam Cloud, Family Sharing","Point & Click, Adventure, Nostalgia, Casual, Family Friendly",50
559870,PAKO - Car Chase Simulator,"Action, Indie, Racing","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen","Racing, Action, Indie, Local Multiplayer, 4 Player Local",33
612370,PAKO 2,"Action, Casual, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Driving, Arcade, Action, Vehicular Combat, Automobile Sim",38
347950,Palace of Cards,"Casual, Free To Play, Indie, Strategy","Multi-player, PvP, Online PvP, Co-op, Online Co-op","Card Game, Free to Play, Casual, Strategy, Classic",33
444090,Paladins®,"Action, Adventure, Massively Multiplayer, Strategy, Free To Play","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements","Hero Shooter, Free to Play, Multiplayer, FPS, Shooter",85
1202200,Paleo Pines,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Dinosaurs, Farming Sim, Exploration, Relaxing, Indie",53
1554220,Paleon,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Colony Sim, Simulation, Survival, Strategy, City Builder",35
1374290,Palindrome Syndrome: Escape Room,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","Escape Room, Hidden Object, Point & Click, Adventure, Puzzle",38
458760,Palinurus,Free To Play,Single-player,"Free to Play, Visual Novel, Anime, Indie, Story Rich",35
1569650,Palladise Island,Casual,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","Idler, 2D, Creature Collector, Cartoony, Casual",33
1085160,Palmyra Orphanage,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Horror, Violent, Indie, Psychological Horror, Survival Horror",41
1623730,Palworld,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer","Open World, Survival, Creature Collector, Multiplayer, Open World Survival Craft",94
854570,Pamali: Indonesian Folklore Horror,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing","Indie, Adventure, Horror, Story Rich, Singleplayer",40
1966220,Pampas & Selene: The Maze of Demons,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op","Metroidvania, Pixel Graphics, Retro, Local Co-Op, Singleplayer",37
943390,Pan Panda,"Action, Casual",Single-player,"Casual, Action, 3D, Cute, Anime",33
471920,Pan-Pan,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Adventure, Indie, Puzzle, Cute, Short",34
1274800,Pancake Sailor,"Casual, Racing, Simulation, Sports, Free To Play","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer","Simulation, Free to Play, Sailing, Casual, Sports",33
1004210,Pandamonia 潘德莫尼亚,"Action, Casual, Indie, RPG, Sports","Single-player, Steam Achievements, Family Sharing","Gore, Action, Violent, Indie, Casual",33
939510,Pandemic Express - Zombie Escape,"Action, Indie, Massively Multiplayer","Multi-player, PvP, Online PvP","Multiplayer, Co-op, Survival, Massively Multiplayer, Battle Royale",47
1558900,Pandemic Love,"Free To Play, Indie, Simulation",Single-player,"Simulation, Dating Sim, Visual Novel, Choose Your Own Adventure, 2D",35
243020,Pandemonium,,"Single-player, Family Sharing","Platformer, Classic, Singleplayer, 1990s, Action",34
287580,Pandora: First Contact,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op","Strategy, 4X, Turn-Based Strategy, Sci-fi, Simulation",36
3333890,Panelak,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","Psychological Horror, First-Person, Point & Click, Surreal, Choices Matter",33
3376760,Panelka,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing","Simulation, Design & Illustration, Casual, Relaxing, Building",37
1836160,PANELKI,"Adventure, Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements","Snow, Atmospheric, Open World, Sandbox, Procedural Generation",52
415150,Pang Adventures,"Action, Casual, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements","Action, Arcade, Strategy, Retro, Casual",36
2695940,PANICORE,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements","Horror, Online Co-Op, Multiplayer, Psychological Horror, First-Person",69
418670,Pankapu,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Action, Indie, Adventure, Platformer, 2D",40
541930,Panoptic,"Action, Indie","Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Tracked Controller Support","VR, Asymmetric VR, Indie, Local Multiplayer, Party Game",36
1730250,Panorama,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","City Builder, Building, Relaxing, Procedural Generation, Indie",46
284260,PANORAMICAL,Indie,"Single-player, Full controller support, Steam Cloud, Family Sharing","Indie, Atmospheric, Experimental, Singleplayer, Psychedelic",34
3107230,Pantheon: Rise of the Fallen,"Adventure, Indie, Massively Multiplayer, RPG, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op","Adventure, RPG, MMORPG, Action-Adventure, Massively Multiplayer",58
953900,Pantsu Hunter: Back to the 90s,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Casual, Adventure, Indie, Visual Novel, Anime",34
562410,Panty Party,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","Anime, Sexual Content, Action, Memes, Funny",46
240320,Panzar,"Action, Massively Multiplayer, RPG, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op","Free to Play, Action, Multiplayer, Massively Multiplayer, RPG",53
325260,PANZER BALL,"Action, Casual, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, LAN PvP","Indie, Parkour, Multiplayer, Racing, Casual",47
1072040,Panzer Corps 2,Strategy,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP","Strategy, World War II, Turn-Based Strategy, Military, Turn-Based",60
268400,Panzer Corps Gold,Strategy,"Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud","Strategy, World War II, Turn-Based Strategy, Wargame, Turn-Based",59
1178880,Panzer Dragoon: Remake,"Action, Adventure, Casual","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Adventure, Casual, On-Rails Shooter, Remake",41
1416230,Panzer Knights,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support","Tanks, Anime, World War II, War, Cartoony",49
975510,Panzer Paladin,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop","2D Platformer, Mechs, Retro, Action, Pixel Graphics",38
769950,Panzer Strategy,"Indie, Strategy","Single-player, Family Sharing","Board Game, Turn-Based Tactics, Education, Turn-Based, Difficult",35
277630,Panzer Tactics HD,"Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","Strategy, Simulation, World War II, Turn-Based Strategy, Hex Grid",33
798840,Panzer War : Definitive Edition,"Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op","Simulation, Indie, Casual, World War II, World War I",46
379980,Panzermadels: Tank Dating Simulator,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Trading Cards, Family Sharing","Memes, Anime, Dating Sim, Tanks, Visual Novel",50
2291760,Papas Freezeria Deluxe,"Action, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Cooking, Time Management, Simulation, Job Simulator, Casual",85
3259470,Papas Pizzeria Deluxe,"Action, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Cooking, Simulation, Strategy, Casual, Time Management",63
1484730,Papas Quiz,"Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op","Party Game, Trivia, Family Friendly, Casual, Education",33
1232570,Paper Beast,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","Adventure, Exploration, Nature, VR, Physics",41
1403830,Paper Beast - Folded Edition,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Family Sharing","Adventure, Simulation, Casual, Sandbox, Exploration",33
1735950,Paper Bride,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Family Sharing","Horror, Puzzle, 2D, Drama, Mystery",55
1879380,Paper Bride 2 Zangling Village,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Family Sharing","Horror, Puzzle, Drama, Thriller, RPG",45
1939790,Paper Bride 3 Unresolved Love,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Exploration, Puzzle-Platformer, 2D Platformer, Clicker, Interactive Fiction",44
2286770,Paper Bride 4 Bound Love,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Horror, Story Rich, Puzzle, Drama, Mystery",37
2600570,Paper Bride 5 Two Lifetimes,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Casual, Adventure, RPG, Dating Sim, Word Game",39
3227760,Paper Bride 6 Nightmare,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Casual, Adventure, Horror, RPG, Puzzle",34
1334040,Paper Dolls 2 纸人贰,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Horror, FPS, Dating Sim, Shooter, Action-Adventure",56
1051310,Paper Dolls: Original / 纸人,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV","Horror, Adventure, Thriller, Action, Puzzle",64
1919600,Paper Perjury,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Detective, Visual Novel, Female Protagonist, Puzzle, Mystery",33
1504250,Paper Planet,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen","Action Roguelike, Tower Defense, Bullet Hell, Arcade, Local Co-Op",38
263560,Paper Sorcerer,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Dungeon Crawler, Turn-Based, Party-Based RPG, Old School, Exploration",39
1889740,Paper Trail,"Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Adjustable Text Size, Camera Comfort","Puzzle, Indie, Nature, Atmospheric, Exploration",39
1198510,Paperball,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen","Indie, Action, Arcade, Time Attack, Racing",34
916900,Paperbark,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud","Indie, Casual, Adventure, Nature, Short",36
239030,"Papers, Please","Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats","Indie, Political, Simulation, Point & Click, Singleplayer",95
593640,Papetura,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Color Alternatives","Point & Click, Atmospheric, Stylized, Relaxing, Puzzle",45
227080,Papo & Yo,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","3D Platformer, Puzzle-Platformer, Indie, Adventure, Puzzle",61
1628610,Paquerette Down the Bunburrows,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Camera Comfort","Pixel Graphics, Logic, Singleplayer, Sokoban, Puzzle",47
1797930,Para Eyes,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Casual, Puzzle, Horror, Psychological Horror, Detective",33
685240,Paradiddle,"Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer","VR, Music, Rhythm, Audio Production, Simulation",40
600370,Paradigm,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Commentary available, Family Sharing","Adventure, Indie, Point & Click, Comedy, Surreal",52
2708210,Paradise,"Adventure, Casual","Single-player, Family Sharing","Visual Novel, LGBTQ+, Dating Sim, Mystery, Anime",38
1160220,Paradise Killer,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Camera Comfort, Custom Volume Controls","Story Rich, Investigation, Female Protagonist, Open World, Exploration",66
982720,Paradise Lost,"Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","Underground, Walking Simulator, Exploration, Alternate History, First-Person",45
1709170,Paradise Marsh,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","Pixel Graphics, Procedural Generation, Short, Relaxing, Exploration",39
325060,Parallax,Indie,"Single-player, Steam Achievements, Full controller support, Family Sharing","Indie, Puzzle, First-Person, Puzzle-Platformer",33
250580,Paranautical Activity: Deluxe Atonement Edition,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","Action Roguelike, Indie, FPS, Rogue-like, Action",42
1592290,PARANOIA PLACE,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements","Survival Horror, Puzzle, Survival, Horror, Stealth",45
246300,Paranormal,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","Horror, Indie, Early Access, Adventure, Simulation",34
467660,Paranormal Activity: The Lost Soul,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported","Horror, VR, Adventure, RPG, Survival Horror",38
2197890,Paranormal Cleanup,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements","Horror, Online Co-Op, Psychological Horror, Action-Adventure, First-Person",37
2106840,PARANORMASIGHT: The Seven Mysteries of Honjo,"Adventure, RPG, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","Visual Novel, Adventure, Anime, Simulation, Horror",72
897030,Paratopic,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Family Sharing","Indie, Horror, Surreal, Adventure, Retro",47
1153150,PARA♰BELLUM ~ 魔弹帕菈,"Action, Indie","Single-player, Steam Leaderboards, Family Sharing","Action Roguelike, Rogue-lite, Shoot Em Up, Bullet Hell, Top-Down Shooter",33
2947220,Parfait Remake,"Adventure, Casual","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Casual, Adventure, Interactive Fiction, Dating Sim, Visual Novel",36
1368130,Park Beyond,"Casual, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Simulation, Management, Building, Resource Management, Sandbox",39
289400,Parkan 2,"Action, Adventure, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","Simulation, Action, Adventure, Space, Sci-fi",35
591460,Parkasaurus,"Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop","Management, City Builder, Dinosaurs, Building, Simulation",62
2737300,Parking Garage Rally Circuit,"Action, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP","Racing, Arcade, Retro, Driving, 1990s",48
2475420,Parking Tycoon: Business Simulator,"Indie, Simulation, Strategy","Single-player, Full controller support, Family Sharing","Simulation, Casual, First-Person, Automobile Sim, Singleplayer",39
453090,Parkitect,"Casual, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements","Relaxing, Level Editor, Simulation, Management, Strategy",76
1699860,Parkour Tag,"Action, Indie, Sports","Multi-player, PvP, Online PvP, Steam Achievements, Steam Cloud","Multiplayer, Parkour, Precision Platformer, Runner, FPS",34
1662840,PARQUET,"Adventure, Casual","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Visual Novel, Anime, Romance, Story Rich, Casual",58
2081230,Parry Nightmare,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","Bullet Hell, Cute, Casual, Story Rich, Indie",33
422900,Particle Fleet: Emergence,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Includes level editor","Strategy, Indie, Simulation, Space, RTS",48
295690,PARTICLE MACE,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op","Indie, Action, Adventure, Arcade, 2D",48
343360,Particula,"Casual, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Trading Cards","Strategy, Indie, Tower Defense, Casual, Co-op",48
1227530,Partisans 1941,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Strategy, Real Time Tactics, World War II, Stealth, Tactical",68
2069760,Partum Artifex,Adventure,"Single-player, Family Sharing","Adventure, Atmospheric, Horror, Puzzle, Narration",33
1260320,Party Animals,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP","Multiplayer, Funny, Casual, Cute, Party Game",76
1859860,Party Bots,"Action, Indie, Free To Play","Single-player, Multi-player, PvP, Online PvP, Steam Achievements","Party Game, Minigames, Action, Character Customization, Battle Royale",35
